text	label
ଆତ୍ମକାହାଣୀ ମୁଁ ପ୍ରକୃତି , ସୃଷ୍ଟି , ଧରିତ୍ରୀ ଈଶ୍ୱର ଅଭିପ୍ରେତ ଧରିବାକୁ ଧରା । ପବନର ଆବଶ୍ୟକତା ଆକାଶର ବ୍ୟାପ୍ତି ସାଗରର ଗଭୀରତା ମାଟିର ସହନଶୀଳତା ଓ ଅଗ୍ନିର ତେଜ ମୁଁ । ମୁଁ ହିଁ ରଙ୍ଗ ମାଖେ ସାରା ସଂସାରରେ ମୋ ପ୍ରେମର ରଙ୍ଗରେ । କେତେବେଳେ ଗର୍ଭ ଯନ୍ତ୍ରଣା ସହେ ଜନ୍ମ ଦିଏ ତାକୁ କେବେ ତା ’ ବାଳୁତପଣର ଦୁଷ୍ଟାମିକୁ ଫ୍ରକ୍ କୁଞ୍ଚରେ ଲୁଚେଇ ହୁଏ ଭଉଣୀ ତା ’ ଆଖିରେ ମାଖିଦିଏ ସ୍ୱପ୍ନର ଅଞ୍ଜନ ଛାତିରେ ଶୁଭେ ହୋଇ ମଧୁର ଗୁଞ୍ଜନ ମୁଁ ଯେବେ ପ୍ରେମିକା ହୁଏ । ତା ’ ର ସବୁ ଅଭାବ ମେଣ୍ଟାଏ ସହଧର୍ମିଣୀ ହୋଇ ବନ୍ଧୁଟିଏ ହୋଇ ତା ’ ହାତ ଧରି ଚାଲେ ପାରି କରିଦେବାକୁ କଣ୍ଟକିତ ଓ ବନ୍ଧୁର ରାସ୍ତା । ହେଲେ ମୋ କାହାଣୀ ସରେନି ଏଠି । ସବୁବେଳେ ମୁଁ ଅପେକ୍ଷାରେ ଥାଏ କେବେ ସେ ମୋତେ ଠେଲିଦେବ ଶୃଙ୍ଗରୁ ଭୂମିକୁ କେବେ ମୋତେ ଲଗେଇବ ବାଜିରେ କେବେ ମୋ ପବିତ୍ରତାର ପରୀକ୍ଷା ନେବ ଲେଲିହାନ ଅଗ୍ନିରେ କେବେ ମୋତେ ସଜେଇବ ଲକ୍ଷ୍ୟହୀରା କି ଅମ୍ରାପଲ୍ଲୀ କରି କେବେ ମୋତେ ଜନ୍ମ ହେଲା କ୍ଷଣି ମାରିବ ତ କେବେ ମାରିବ ଅନର କିଲିଂରେ କେବେ ମୋତେ ପୂଜିବ ଦେବୀ କରି ତ କେବେ ବଳି ଚଢ଼େଇବ କାମନାର ଅଗ୍ନିରେ ଆଉ କେବେ କହିବ ନର୍କର ଦ୍ୱାର ଅବା ସ୍ୱର୍ଗର ଠିକଣା ।	1
ଘର ସେ ଘରେ କ ’ ଣ ଅଛି ଦୁଃଖ ବ୍ୟତୀତ ! ସେ ଘରଟା ତ ଅଭାବମୟ ! ମେଞ୍ଚା ମେଞ୍ଚା ଦୁଃଖ ସବୁ ସମସ୍ତଙ୍କ ଚେହେରାରେ ରଙ୍ଗ ପରି ଲାଗି ରହିଛି । ଭଙ୍ଗା କାନ୍ଥ ସତେ ଯେମିତି ମଣିଷର ମଣିଷପଣିଆକୁ ଗିଳିଯିବ । ଭୋକିଲା ପେଟର ଆର୍ତ୍ତ ଚିତ୍କାର ଫଟା କାନ୍ଥରେ ପିଟି ହୋଇ ଫେରି ଯାଉଛି । ମାଟିହାଣ୍ଡି କେତେଖଣ୍ଡ ସହିତ ଚୁଲି ଓ ହାଣ୍ଡିଶାଳର ସମ୍ପର୍କ । ଛତୁ ଫୁଟା ଚାଳ ବାଟେ ବର୍ଷା ପାଣି ଥପ ଥପ ଝରି ପଡ଼େ , ବାପ ଅଜା ଅମଳର ଫାଙ୍କା ଅମାରରେ ଏବେ ବି ସଞ୍ଜବତୀ ଜଳେ ସନ୍ଧ୍ୟାରେ । ସମସ୍ତଙ୍କ ଆଖିରେ ଆଖିଏ ଆଖିଏ ସ୍ୱପ୍ନ ଅଥଚ ରଙ୍ଗହୀନ ସତ ହେବାର ବିଶ୍ୱାସରେ ଫୁଟି ଉଠିଛନ୍ତି । ଅଭାବ ଓ ଯନ୍ତ୍ରଣାର ଗାଢ଼ ଛିଟା ସବୁ ଛିଟିକି ପଡ଼ିଛି ଏଣେ ତେଣେ । ଖାଲି ନାହିଁ ନାହିଁର ଘର ଖଣ୍ଡେ ସେ କିଛି ବି ନାହିଁ , କେଉଁଠି ବି ନାହିଁ ଅଭାବ ଯନ୍ତ୍ରଣା ବ୍ୟତୀତ !	0
ଝିଅ ଘିଅ କେଉଁ ବିଚିତ୍ର ନୀତିରେ କେଉଁମାନେ ବାନ୍ଧିଦେଲେ ନାରୀର ଜୀବନ କିଛି କିଛି ଶବ୍ଦ ସଂଯୋଗରେ ଲେଖା ହେଲା ବିନାଶ୍ରୟେ ନ ବର୍ତ୍ତନ୍ତି କବିତା ବନିତା ଲତା । ପୁଣି ଦୁହିଁତା ଦୁଇକୂଳକୁ ହିତା ଅବା ଦୁଇ କୂଳକୁ ପିତା କିଏ କହେ ଝିଅ ଘିଅ ଉଠାଇ ଦିଅ , ନ ହେଲେ ଆଖିରୁ ବୋହିବ ଲୁହ , ସବୁ ଶବ୍ଦ ଆଉ ଅପଶବ୍ଦ ଯେତେ ଝିଅ ପାଇଁ ଲେଖା , କଥା କଥାକେ ଆଟୋପ , ଯେତେ ପଢୁଛି ତ ପଢୁ ଆକାଶରେ ଉଡୁଛି ତ ଉଡୁ ସମୁଦ୍ରରେ ବୁଡୁଛି ତ ବୁଡୁ ରାଷ୍ଟ୍ରମୁଖ୍ୟ ଅବା ମୁଖ୍ୟ ଅଧିକାରୀ ଯନ୍ତ୍ରୀ ଅବା ମନ୍ତ୍ରୀ ହେଉଛି ତ ହେଉ , କ ’ ଣ ହେଲା , ଆମ ହୁଣ୍ଡା ପୁଅର କେଉଁ ଗୁଣ ସାଙ୍ଗେ ସରି କୁହ ତ ଝିଅ ଅଣ୍ଡିରୀ ପୁଅ ଲଣ୍ଡି ମାଇକିନା ଝିଅ ଗଣ୍ଡି କେଡ଼େ ଶାଣଦିଅ କଥା ଦୁଇପଦ , ବାସ୍ ଉଜାଡ଼ି ଦିଏ ମାନ ଆଉ ମହତ ନାରୀର । ତା ’ ହାତ ଗଢ଼ା , ସମାଜକୁ ଧିକ୍‌କାର କରେ ବାରମ୍ୱାର ପ୍ରଶ୍ନ କରେ , ବିନା ନାରୀରେ , ସୃଷ୍ଟି ହୋଇ ପାରିବକି ଅବା ମୂଲ୍ୟ ପାଇପାରିବକି ପୁରୁଷ ସମାଜ ! ? !	0
ସଚ୍ଚିବଙ୍କ ବଦଳି ପରେ - ଆମ ଗାଁ ସ୍କୁଲ ଲମ୍ୱା ନିଶ୍ୱାସରେ ଧଇଁ ସଇଁ ହେଉଥିବା ଆମ ବିଦ୍ୟାଳୟ ଝାମା ମାରି ଆଉଜି ଯାଇଛି କାନ୍ଥକୁ ଖପଖପ ହେଇ ବିନ୍ଧୁଥିବା ବଥରୁ ବୋଇ ଯାଉଚି ଗଣ୍ଡପୁଜ - ଗୋଟେ ଯନ୍ତ୍ରଣା ଝାଳରେ ଉଷୁମୁଳିଆ ଗନ୍ଧାଉଥିବା ସ୍କୁଲ୍ ୟୁନିଫର୍ମ – ଛତି ମାରିଲାଣି ଆଲଣାରେ ପକ୍ଷାଘାତରେ ପୀଡ଼ିତ ରଙ୍ଗୀନ୍ ପୋଷାକସବୁ ବେଶ ଫୁର୍ତ୍ତି ଫାଜିଲାମି ଆମ ସାର୍‌ମାନଙ୍କ ଦେହରେ ଆଖିରୁ ହଜିଯାଇଥିବା ନିଦରେ ଏବେ ଘୁଙ୍ଗୁଡ଼ି ମାରୁଚି ସ୍କୁଲ୍ ଛାତ ପାନଖିଆ ପାଟିରୁ ବୋଇପଡୁଚି ଖିଲି ଖିଲି ହସ - ଗୋଟେ ପ୍ରତିଶୋଧ । ଅଦିନିଆ ଝଡ଼ପରେ ଫସ୍ କିନି ଲିଭିଯାଇଚି ଚୁଲି - ମଧ୍ୟାହ୍ନ ଭୋଜନ ପୋକବିନ୍ଧା ଜାଇର କଣାସବୁକୁ ବୁଜି ଦେଇଚି ପଞ୍ଚାୟତ ଇଲେକ୍ସନ୍ ଗୋଟେ ଟର୍‌ନାଡ଼ୋରେ ଭାସିଯାଇଚି ସ୍କୁଲ୍ ଉପସ୍ଥାନ ଫୁଲର ଫଗୁଣ ମହ ମହ ବାସ୍ନା ସ୍କୁଲ୍ ଲତା - ଷଣ୍ଢମାନଙ୍କ କୁସ୍ତିକସରତ , ଧୂଳି ଧୂଆଁରେ ନସରପସର ଅବୋଧ ବାଳକ - ସର୍ବଶିକ୍ଷା ଅଭିଯାନ । ବନ୍ୟା ଛାଡ଼ିଲା ପରେ - ଖୋଲା ମେଲା ଦିଶୁଥିବା ନଈ କଟମଟ କରି କୋରଡ଼ ଆଖିରେ ଅନେଇଛନ୍ତି ଅତଡ଼ା - ବିରୋଧି ଦଳ ଦୀର୍ଘ ଦିନ ପରେ ଉଭେଇ ଗଲା ହାଡ଼ସନ୍ଧିର ପରାସ ଗୋଟେ କସରତ - ଗୋଟେ ଟେନସନ୍ । ଶିକ୍ଷାସଚ୍ଚିବଙ୍କ ବଦଳି ଖବରରେ ଫୁଟିଲା ଢ଼ୋ ’ ଢ଼ୋ ’ ଗଡ଼ମା ମଠ ମନ୍ଦିର ଫୁଲି ଉଠିଲା ଫୁଲରେ ଧୂପ ଦୀପରେ ମହକି ଉଠିଲା ଦିବାଲି ଉଭେଇଗଲା ଗୋଟେ ଅନ୍ଧାର - ଅମାବାସ୍ୟା - ଆତଙ୍କ ଇତିହାସର ଭଗ୍ନ ଇମାରତକୁ ଉଦ୍ଧାର କରିବାବେଳେ ପାଦକୁ ମଜଭୁତ କରି ଠିଆ କରେଇବା ବେଳେ ଗୋଟେ ଅଜଣା ଆଶଙ୍କାରେ ଖସିପଡ଼ିବା ଭୟରେ - ଭୂମିକମ୍ପରେ ଭୁଷୁଡ଼ି ପଡ଼ିଲା - ସ୍ୱପ୍ନ - ସରକାର - ସର୍ବଶିକ୍ଷା ଅଭିଯାନ ଲୋକମାନଙ୍କ ଆସ୍ଥା - ଆଶ୍ୱାସନା ଧସିଗଲା ଗଣତନ୍ତ୍ର - ଗଣବିଚାର ଏବେ ଆମ ଗାଁ ସ୍କୁଲ୍ ଠିଆ ହେଇଚି ଶୂନ୍ୟ ମୂଳୁଦୁଆରେ ଶୂନ୍ୟ ଘର - ଶୂନ୍ୟ ଭବିଷ୍ୟତ !	0
ହାତୀ ଖାଇଗଲା ପାଚିଲା ଧାନ ଆସ ଟୁନାମୁନା ହାତୀ ଦେଖିବ ପରା । ଝୁଲରେ ହାତୀ ଝୁଲ୍ ଆମ ପାଚିଲା ଧାନ ଖାଇ ଫୁଲ୍ । ପାଚିଲା ଧାନ କ୍ଷେତରେ ଦଳଦଳ ହାତୀଙ୍କ ମେଲଣ ହାତୀଖୁରା ତଳେ ଦଲି ହୋଇଯାଉଚି ସ୍ୱପ୍ନ ହାତୀ ଗୋଡ଼ାଉଥିବା ଲୋକେ ସ୍ୱର୍ଗକୁ ଗଲେଣି ହରିବୋଲ ! ଏ ହାତୀ କଥା ତମେ ଜାଣକି ଭାଇ ! ଝାଡ଼ଖଣ୍ଡ କି ଶିମିଳିପାଳର ନୁହେଁ ଆସିଛି ନଅଙ୍କ ଦୁର୍ଭିକ୍ଷରୁ । ତା ’ କଳା ମଚମଚ ଶୁଣ୍ଢରେ ଲୁଣ୍ଠନର ଆଭିଜାତ୍ୟ ଜମିଦାରୀ ମନ ତା ’ ର ଖାଇଯିବ ପାଚିଲା ଧାନ । ହାତୀ ଭୋକ ନ ଲମ୍ୱି ଆସୁ ଘରଯାଏଁ ବନ୍ଧା ପଡ଼ିବ ବାହାମୁକୁଟ କୂଳ ଗୋବିନ୍ଦ ଦାଦନ ଯିବ ଗାଆଁ ଛାଡ଼ି କେତେ ବର୍ଷର ହିସାବ ବାକି ଅଛି ସୁଧ ବାବଦକୁ ମାଗିବ ପୁଅର କଟାମୁଣ୍ଡ ନାତିଟୋକାର ନିର୍ମଳ କଲିଜା କୁଳବଧୂର କୃଶକଟୀରେ ଗୁଡ଼େଇ ହେବ ତା ’ ତତଲା ଶୁଣ୍ଢ । ନଅଙ୍କରୁ ଫେରିଛି ସେ ଜମିଦାରଙ୍କ ହାତୀ ଘରର କବାଟ କିଳ ମା ’ ମାନେ ହାତ ଖାଇଯାଉ ପଛେ ପାଚିଲା ଧାନକ୍ଷେତ ! ଆଉ ହଜିବନି ତୋ ମୁଦିଲୋ ’ ବୋଉ ଧାନ ଅମାରରେ । ନାନୀଲୋ ତୁ ଠାକୁରାଣୀ ହୋଇଯା ’ ତୋ ସବାରି କାନ୍ଧେଇବା ଲୋକ ମଲେ ହାତୀ ଚକଟାରେ ହାତୀ ଖାଇଗଲା ପାଚିଲା ଧାନଲୋ ବୋଉ ! ଆସ ଟୁନାମୁନା ହାତୀକୁ ନେଇ ରଚନା ଲେଖିବ ଫି ’ ସନ ଖୁଦୁରୁକୁଣୀ ପୂଜୁଥିବା ନାନୀ ପାଇଁ ପ୍ରାର୍ଥନା କରିବା ।	0
ପର୍ଯ୍ୟଟନ ଜେଜ ହେ ଜେଜ କୁଆଡ଼େ ଯାଅ ନେବକି ମୋତେ ସାଥେ , ତମ ସହ ମୁଁ ବୁଲନ୍ତି ଗ୍ରାମ ସହର ବନ ପ୍ରାନ୍ତେ । । ଆମେ ଦି ’ ଜଣ ଯାଆନ୍ତେ ଚାଲି ମହୋଦଧିର କୂଳେ । ଦେଖନ୍ତେ କେତେ ଭକତ ଜନ , ଖାଆନ୍ତେ ଆମେ ଅଭଡ଼ା ଅନ୍ନ ହରଷ ମନେ ଅତି ଦର୍ଶନ କରି ଜଗତ ନାଥ ଚରଣେ ଭରି ଭକ୍ତି । । ତା ’ ପରେ ଆସି ଦେଖନ୍ତେ ଆମେ ସୂର୍ଯ୍ୟ ମନ୍ଦିର ଶୋଭା ନିହାଣ ମୁନେ ଗଢ଼ିଛି ଶିଳ୍ପୀ ଆହା କି ମନ ଲୋଭା ଚାରୁ ମଣ୍ଡିତ ତା ’ ମୁଖଶାଳା ପୂରୁବ କୀର୍ତ୍ତି ବିଭବ ମାଳା କଥା କହୁଛି କି ସେ ? ନିପୁଣ ଯା ’ ର କଳା କୌଶଳ ଚମକେ ସାରା ବିଶ୍ୱେ । । ଶିମିଳିପାଳ ଅଭୟାରଣ୍ୟ ଯାଆନ୍ତେ ଟିକେ ଆମେ ସୁଷମା ଦେଖି ଲାଗନ୍ତା ସତେ ଅଛ ସରଗ ଧାମେ । କନିକା ଖଣ୍ଡ ସୁନ୍ଦରୀ ବନ ଡାଙ୍ଗମାଳର କୁମ୍ଭୀରଗଣ , ଦେଖନ୍ତେ ଆମେ ବୁଲି ଗହୀର ମଥା ବାଲୁକା ଶଯ୍ୟା ଭୋକ ଶୋଷକୁ ଭୁଲି । । ନାବରେ ବସି ନିଅନ୍ତେ ମଜା ଚିଲିକା ନୀଳ ଜଳେ ଦେଖନ୍ତେ ଦେଶ ବିଦେଶ ପକ୍ଷୀ ଖେଳନ୍ତି ଦଳେ ଦଳେ । ମାମୁଁ ଭଣଜା ପାହାଡ଼ ପରେ ଜଟିଆନାସୀ ବୁଲନ୍ତେ ଥରେ ମୋ ପ୍ରିୟ କାଳିଜାଈ ଦର୍ଶନ ସାରି ଖାଆନ୍ତେ ଲଡୁ ଆଣନ୍ତେ ଆଈ ପାଇଁ । । ସେଇଠୁ ଆମେ ଆସନ୍ତେ ଫେରି ମୋ ମାମୁଁ ଘର ଗାଁ ଯେଉଁଠି ଛନ୍ତି ମୋ ମାମୁଁ ମାଇଁ ଠାକୁର ଆଈ ମା ’ ! ଦେଖିଲେ କେତେ ହୁଅନ୍ତେ ଖୁସି ମିଛରେ ଆମେ ଯାଆନ୍ତେ ଋଷି ଲାଗନ୍ତା ଭାରି ମଜା ଗେହ୍ଲେଇ ଆଈ ଆମକୁ ଖୁଆନ୍ତେ କ୍ଷୀରି ଗଜା । ।	1
ଭାଗ୍ୟର ଭାଗୀଦାର ନିହାତି ମାମୁଲି ଲାଗୁଥିବା ସମ୍ପର୍କଟି ନିଦା ଓ ରକ୍ତମିଶା ହୋଇଗଲା ପରେ ବିନିଦ୍ର ବିଶ୍ୱାସ ଛାଇ ହୋଇଥାଏ ଜଣା ନ ଥିଲା । ସମ୍ପର୍କର ସବୁ ମାଟି ଓଦା ହେଲା ଲୁହରେ ଲହୁରେ ବୀଜରୁ ବୃକ୍ଷ ହୋଇ କେନା ମେଲିଲା ମେଲିଗଲା ଡାଳପତ୍ର କଢ଼ଫୁଲ ସ୍ନେହମମତାର ରାଶିରାଶି ଫଳ ବି । ମୋର ବି ଲୋ କିଛି ସତ୍ତା ନ ଥିଲା ଆମର ଆମର ମିଠା ସ୍ୱର ଶୁଭୁଥିଲା ଧୀରେ ଧୀରେ ସାରସ୍ୱତ ଶାଶ୍ୱତ ପ୍ରେମର ମାୟାରେ ନିଜସ୍ୱ ସ୍ଥିତି ହଜିଗଲା । ହଜିଗଲା ପବନରେ ମିଶିଗଲେ କଥା କବିତାରେ ଗଢ଼ି ନେଲେ ହୃଦୟରେ ଅଭୁଲା ସିମ୍ପୋନି ଗହମ ନିଦରେ ଥିଲା ବେଳେ ଅବିଶ୍ୱାସ ପ୍ରତାରଣା ପରି କିଛି ମନ୍ଦ ମନ୍ଦ ବିଷ ବିଞ୍ଚୁଥିଲା । ଭାଗ୍ୟ ଭୋଗ୍ୟ ଭାବନାକୁ ଉତ୍ସର୍ଗିଦେଲା ପରେ ଶେଷହୀନ ଶୋଷରେ କଟାଳ ବଢ଼ିଲା , କେଉଁଦିନୁ ଚାବିଦିଆ ସିନ୍ଦୁକରୁ ଧୀରେ ସବୁ ହଜିଯାଉଥିଲା । ପାଟି ଫିଟିଲାନି ଭାଙ୍ଗିଯିବ , ସମ୍ପର୍କର ବନ୍ଧ ସହି ହେଲାନି ଅସତ୍ୟ କଉଶଳୀ ଶୋଷ । ଶେଷ ନ ଥାଏ ଶୋଷର ଜଣା ଥିଲା ବେଳେ ସାଥୀ ହୋଇ ଚାଲିବାର ପରିପୂର୍ଣ୍ଣ ନଈଟେ ରଖିଲା , ମିତପ୍ରାୟେ ବଞ୍ଚିବାର ସୁଖ କାକୁସ୍ତ ପରାସ୍ତ ହେଲା କେଉଁଦିନ ? ଅସହାୟ ପିଲାଟିଏ ପରି ମୋ ପଣତେ ମୁହଁ ଗେଞ୍ଜି ଚୁପ୍‌ଚାପ୍ ସବୁ ସହିନେଲା ।	0
ଯନ୍ତ୍ରଣା ହେ ମା… . . କିଛି ସମୟ ପରେ ଆରମ୍ଭ ହେବ ରକ୍ତ ପାତ ଗର୍ଭପାତ କୁନି କୁନି ଶରୀର ସହ ମଜବୁତ ସଶସ୍ତ୍ର ହାତ । । ଦୁଖ ନାହିଁ କାଟି ଦେଲେ ଖଣ୍ଡ ଖଣ୍ଡ କରି ମୋ ଶରୀର କୁ ଦୁଖ ତ ଏତିକି ମୋତେ କାଟିବା ଆଗରୁ ଚିରିବାକୁ ପଡେ ମା ତୋ ଦେହକୁ । । ଅସହ୍ୟ ଯନ୍ତ୍ରଣା ହେବ ସବୁ ସହିଜିବି ହେଲେ ତୁ ବି ପାଇବୁ ଯନ୍ତ୍ରଣା ମୁଁ ଭୁଲି କି ପାରିବି । । ହେ ଈଶ୍ୱର , ଆର ଜନ୍ମରେ ମା ଟିଏ ମୋତେ କର ଏହି ଯନ୍ତ୍ରଣା ର ଅନ୍ତ ନ ହେଉ ସହିବି ଯନ୍ତ୍ରଣା କନ୍ୟା ଶିଶୁ ପାଇଁ ଗର୍ଭପାତ ନୁହେଁ ( ପ୍ରସବ ) ଗର୍ଭ ବେଦନାର । ।	0
ଅସହାୟ ଏଠି ସମୟ ବି ଅସହାୟ . . ତାକୁ ବି ଧାଇଁବାକୁ ହୁଏ ନିର୍ଦ୍ଧଷ୍ଟ ଦିଗରେ ଜଳିଯାଉ ସଂସାର କି ଜରୁରୀ ଇସ୍ତାହାର ତାକୁ କିନ୍ତୁ ଧାଇଁବାକୁ ହେବ ଲକ୍ଷ୍ୟହୀନ ଲକ୍ଷ୍ୟ ପାଇଁ . . ! ତା ପାଇଁ ଜୀବନଟା ଖାଲି ଗୁଡେ ବେପରୁୱା ଦୌଡ । ପାଦରୁ ଯେତେ ରକ୍ତ ଝରୁ ଥକିବା ମନା . . ଯେତେ ବିକଳ ଚିତ୍କାର ସବୁଙ୍କୁ ଛାତିଚିରି ବାହାରିବାକୁ ବି କଟକଣା ! ସେ ଏମିତି ଚାଲିଛି ଧରି ସବୁ କାମ . . ସମୟ ତ ଧାଇଁବାର ଅନ୍ୟ ଏକ ନାମ ।	0
ବାଜି ରାଉତ କାଳରାତି ଆଜି ଭିଜୁଛି ବର୍ଷାରେ ଫୁଲି ଉଠେ ଆଜି ବ୍ରାହ୍ମଣୀ ତଟ । ପ୍ରଚଣ୍ଡ ଢେଉ ଗର୍ବେ ଉଲ୍ଲସିତ , ପ୍ରହରୀ ତା ’ ର ଆଜି ବାଜିରାଉତ । ବାରଶତ ସିଂହର ବୁଦ୍ଦୁ ତା ’ ର ବାରଶତ ସୂର୍ଯ୍ୟର ତା ’ ର ଶୌର୍ଯ୍ୟ , ବାରଶତ କୋଣାର୍କର ଧର୍ମପଦ ସେ , ବାର ବରଷର ବାଜି ରାଉତ । ଦେଶ ମାତୃକାର ଅଲିଅଳ ଧନ , କୋମଳ ହାତେ ତା ’ ଦମ୍ଭର କାତ , କର୍ମଧର୍ମର କୁରୁକ୍ଷେତ୍ରେ ଆଜି , ଅଭିମନ୍ୟୁ ସାଜେ ବାଜି ରାଉତ । ଗୋରା ଶାସକର ହୀନ ପ୍ରତାରଣା , ପ୍ରତାଡ଼ିତ ଆଜି ସାରା ମୂଲକ , ରଣ ଅଟେ ତା ’ ର ଜୀବନର ଋଣ , ରଚିଯିବ ଆଜି ମହାଭାରତ । ଫିରଙ୍ଗୀ ସୈନ୍ୟ ଚିତ୍କାର କଲା ନଦୀ ପାର କର ତୁଚ୍ଛ ବାଳକ , ସେ କି ଜାଣେ ଆଜି ତୁଠର ପ୍ରହରୀ , କଳିଙ୍ଗର ସୂତ ବାଜିରାଉତ । ପ୍ରହାର କଲା ସେ ନପୁଂସକ ସେନା , ରକ୍ତରେ ଲାଲ୍ . . . ବ୍ରାହ୍ମଣୀ ସ୍ରୋତ , ଲେଖିଗଲା ତା ’ ର ଜୀବନର ଗାଥା ବିଶ୍ୱ ଭୁବନରେ ବାଜି ରାଉତ । ।	1
ମେରିଏନ୍ ସାରାଦିନ , ସାରାରାତି ମେରିଏନ୍ ସମୁଦ୍ରରକୂଳର ଘୁଞ୍ଚି ଯାଉଥିବା ବାଲିର କଡ଼ରେ ଏମିତିକି ଛୋଟ ପିଲାମାନେ ପାଆନ୍ତି ଭଲ ମେରିଏନ୍‌କୁ ସମୁଦ୍ରକୂଳର ଘୁଞ୍ଚି ଯାଉଥିବା ବାଲିର କଡ଼ରେ । ସମୁଦ୍ର କୂଳରେ ଚାଲୁଥାଏ ଯେତେବେଳେ ଏକା ଉଡ଼ିବୁଲୁଥାନ୍ତି ଧଳାପକ୍ଷୀମାନେ ତା ’ ର ଚାରିପଟେ ଧାଇଯାଆନ୍ତି ଛୋଟମାଛମାନେ ପାଦ ଯାଏ ତା ’ ର ହୃଦୟରେ ତା ’ ର ଖାଲି ସ୍ନେହ ଆଉ ପ୍ରେମ କିନ୍ତୁ ମୁଁ ଏକ ହିଁ ଯୁବକ ଯିଏ ମେରିଏନ୍‌କୁ ଦେଇଅଛି ଚୁମା । ମେରିଏନ୍ ଓ ମେରିଏନ୍ କ ’ ଣ ପାଇଁ ତୁମେ ମୋତେ ହେଉ ନାହିଁ ବାହା ବାଉଁଶରେ ଆମେ ଏକ କୁଡ଼ିଆ କରିବା ଚାହାରେ ମିଶିଥିବ ବ୍ରାଣ୍ଡି ଛାଡ଼ି ଚାଲିଆସ ତୁମ ମୋଟି ମା ’ ର ଘର ସେ କେବେ ହଁ କହିବନି ଯଦି ତୁମର ମା ’ ଜାଣି ନଥିବ , କିନ୍ତୁ ଭାବି ନେବ ।	1
